24	1	0.0815791325499
20	1	0.0312099034217
21	1	0.0356309486459
22	1	0.0380189904284
23	1	0.0406772667331
0	1	0.0368887505267
3	1	0.0720497182407
2	1	0.0395146504842
5	1	0.038245582116
4	1	0.0382355197598
7	1	0.0563699869485
6	1	0.0490604671474
9	1	0.0474108142682
8	1	0.0475816735371
11	1	0.0382098851378
10	1	0.0402681001482
13	1	0.0390022595581
12	1	0.03367773012
15	1	0.0389526719598
14	1	0.114992462026
17	1	0.0355377954827
16	1	0.0352114494345
19	1	0.0510083655085
18	1	0.0437976353073
24	0	0.0778431914869
20	0	0.0196182323548
21	0	0.0197471113438
22	0	0.025039502665
23	0	0.0322983131151
1	0	0.0368887505267
3	0	0.0762668673405
2	0	0.0272677290054
5	0	0.0240783597998
4	0	0.0243907289698
7	0	0.0487052132897
6	0	0.039246464537
9	0	0.0375308419348
8	0	0.0376442683377
11	0	0.025986448607
10	0	0.0273582016137
13	0	0.025471085029
12	0	0.0171602970273
15	0	0.0257773812653
14	0	0.111193174054
17	0	0.0256662772942
16	0	0.0194903687822
19	0	0.041890571562
18	0	0.0367055266477
24	3	0.106278148136
20	3	0.071775970609
21	3	0.0760713340372
22	3	0.0773026795785
23	3	0.0742190127978
1	3	0.0720497182407
0	3	0.0762668673405
2	3	0.0776645268584
5	3	0.0773300115128
4	3	0.077404548542
7	3	0.0869313278777
6	3	0.0833351213123
9	3	0.082064894839
8	3	0.0814358426993
11	3	0.0768219288804
10	3	0.0779825004944
13	3	0.0776952825336
12	3	0.0749065875284
15	3	0.0776428859301
14	3	0.132071395872
17	3	0.0770189668717
16	3	0.0758696185007
19	3	0.0844228544084
18	3	0.0728475842276
24	2	0.0768661604
20	2	0.0242378693342
21	2	0.0238678916825
22	2	0.0282538250077
23	2	0.0354698913285
1	2	0.0395146504842
0	2	0.0272677290054
3	2	0.0776645268584
5	2	0.0269785608052
4	2	0.0268425977948
7	2	0.0507439995132
6	2	0.0414823748972
9	2	0.0393728374544
8	2	0.0396842547971
11	2	0.0291084120597
10	2	0.0304981092519
13	2	0.0287472993278
12	2	0.021574115634
15	2	0.0289266052972
14	2	0.111887254249
17	2	0.0291026196059
16	2	0.0238702398223
19	2	0.0433599344471
18	2	0.0392329201291
24	5	0.0780386518952
20	5	0.0209120289589
21	5	0.0198716351169
22	5	0.0249895679869
23	5	0.0330587645105
1	5	0.038245582116
0	5	0.0240783597998
3	5	0.0773300115128
2	5	0.0269785608052
4	5	0.024269246003
7	5	0.0488606072494
6	5	0.0386921433317
9	5	0.0372717104411
8	5	0.0367902997456
11	5	0.0263955323598
10	5	0.0274613004799
13	5	0.0255712734859
12	5	0.0171314483364
15	5	0.0257977361597
14	5	0.11128258881
17	5	0.0265649282745
16	5	0.019770216938
19	5	0.0397670176878
18	5	0.0372473906462
24	4	0.0757716245497
20	4	0.0212030560318
21	4	0.0201385084784
22	4	0.0251012696379
23	4	0.0330840883184
1	4	0.0382355197598
0	4	0.0243907289698
3	4	0.077404548542
2	4	0.0268425977948
5	4	0.024269246003
7	4	0.0482275756602
6	4	0.039350213678
9	4	0.0363981103618
8	4	0.0374125977062
11	4	0.0262557551908
10	4	0.0272476172382
13	4	0.0253970438075
12	4	0.0174632457128
15	4	0.0259924666858
14	4	0.11127185296
17	4	0.0263415162084
16	4	0.0202238170694
19	4	0.0412586765097
18	4	0.0375416977265
24	7	0.0885662840737
20	7	0.0467839654894
21	7	0.0465897891423
22	7	0.0494060653287
23	7	0.0513436016949
1	7	0.0563699869485
0	7	0.0487052132897
3	7	0.0869313278777
2	7	0.0507439995132
5	7	0.0488606072494
4	7	0.0482275756602
6	7	0.0575042121482
9	7	0.0559890372363
8	7	0.0559675515819
11	7	0.0499342624413
10	7	0.0499450612235
13	7	0.0492302688086
12	7	0.045012000047
15	7	0.049076396847
14	7	0.117651877561
17	7	0.0484529249562
16	7	0.0448005359511
19	7	0.0592164671418
18	7	0.0557321064339
24	6	0.0833565388014
20	6	0.0370209971017
21	6	0.0366900277479
22	6	0.0369642865367
23	6	0.0450774388134
1	6	0.0490604671474
0	6	0.039246464537
3	6	0.0833351213123
2	6	0.0414823748972
5	6	0.0386921433317
4	6	0.039350213678
7	6	0.0575042121482
9	6	0.0481154152444
8	6	0.0486428080953
11	6	0.040688802115
10	6	0.0413275738555
13	6	0.0400145767596
12	6	0.0350714687266
15	6	0.0399191640751
14	6	0.115577466415
17	6	0.0400861825403
16	6	0.036640189521
19	6	0.0520974429887
18	6	0.0485070143321
24	9	0.0832293032485
20	9	0.0354338301282
21	9	0.0344248731937
22	9	0.0364935327732
23	9	0.043701366533
1	9	0.0474108142682
0	9	0.0375308419348
3	9	0.082064894839
2	9	0.0393728374544
5	9	0.0372717104411
4	9	0.0363981103618
7	9	0.0559890372363
6	9	0.0481154152444
8	9	0.0469976766231
11	9	0.0389543856434
10	9	0.0394124039504
13	9	0.0361744450282
12	9	0.0331427458014
15	9	0.0383433262654
14	9	0.114620713851
17	9	0.0336200341482
16	9	0.0349639829406
19	9	0.0472453298551
18	9	0.0468900901981
24	8	0.0826504661507
20	8	0.0352275982366
21	8	0.034163560969
22	8	0.03760523162
23	8	0.0429549936009
1	8	0.0475816735371
0	8	0.0376442683377
3	8	0.0814358426993
2	8	0.0396842547971
5	8	0.0367902997456
4	8	0.0374125977062
7	8	0.0559675515819
6	8	0.0486428080953
9	8	0.0469976766231
11	8	0.0371358623965
10	8	0.0389564025764
13	8	0.0378455806059
12	8	0.0331746057327
15	8	0.0367497766185
14	8	0.113933712557
17	8	0.0390779875455
16	8	0.0349200580768
19	8	0.0506546306286
18	8	0.0469794731932
24	11	0.0786348463675
20	11	0.0220747897998
21	11	0.0224374693222
22	11	0.0272081616742
23	11	0.0338424895
1	11	0.0382098851378
0	11	0.025986448607
3	11	0.0768219288804
2	11	0.0291084120597
5	11	0.0263955323598
4	11	0.0262557551908
7	11	0.0499342624413
6	11	0.040688802115
9	11	0.0389543856434
8	11	0.0371358623965
10	11	0.0293030275198
13	11	0.0276254879133
12	11	0.020153311104
15	11	0.0277278396815
14	11	0.111308853355
17	11	0.0278316345311
16	11	0.0224680013107
19	11	0.0431727369094
18	11	0.0379869818542
24	10	0.0790795804022
20	10	0.0241523187766
21	10	0.023257872104
22	10	0.028204646175
23	10	0.0339120512351
1	10	0.0402681001482
0	10	0.0273582016137
3	10	0.0779825004944
2	10	0.0304981092519
5	10	0.0274613004799
4	10	0.0272476172382
7	10	0.0499450612235
6	10	0.0413275738555
9	10	0.0394124039504
8	10	0.0389564025764
11	10	0.0293030275198
13	10	0.0285033120896
12	10	0.0211388348244
15	10	0.0245252669505
14	10	0.111839788432
17	10	0.0294343409949
16	10	0.0232283966264
19	10	0.0437315536738
18	10	0.0394154062691
24	13	0.07823674915
20	13	0.022431442798
21	13	0.0213382913208
22	13	0.0260593081555
23	13	0.0340084170865
1	13	0.0390022595581
0	13	0.025471085029
3	13	0.0776952825336
2	13	0.0287472993278
5	13	0.0255712734859
4	13	0.0253970438075
7	13	0.0492302688086
6	13	0.0400145767596
9	13	0.0361744450282
8	13	0.0378455806059
11	13	0.0276254879133
10	13	0.0285033120896
12	13	0.0189643122603
15	13	0.0268776162192
14	13	0.111433823293
17	13	0.0272370762061
16	13	0.0214471039988
19	13	0.0424698358683
18	13	0.038235255279
24	12	0.0760957359919
20	12	0.011700031157
21	12	0.0102427750322
22	12	0.0183682503074
23	12	0.0277716789853
1	12	0.03367773012
0	12	0.0171602970273
3	12	0.0749065875284
2	12	0.021574115634
5	12	0.0171314483364
4	12	0.0174632457128
7	12	0.045012000047
6	12	0.0350714687266
9	12	0.0331427458014
8	12	0.0331746057327
11	12	0.020153311104
10	12	0.0211388348244
13	12	0.0189643122603
15	12	0.0192287597237
14	12	0.10964756934
17	12	0.0200133203638
16	12	0.0101118496613
19	12	0.0380277006509
18	12	0.0328996432835
24	15	0.0786528544399
20	15	0.022520794434
21	15	0.0203004046284
22	15	0.0264020105193
23	15	0.0336520219956
1	15	0.0389526719598
0	15	0.0257773812653
3	15	0.0776428859301
2	15	0.0289266052972
5	15	0.0257977361597
4	15	0.0259924666858
7	15	0.049076396847
6	15	0.0399191640751
9	15	0.0383433262654
8	15	0.0367497766185
11	15	0.0277278396815
10	15	0.0245252669505
13	15	0.0268776162192
12	15	0.0192287597237
14	15	0.111560623447
17	15	0.0275564897614
16	15	0.021416793458
19	15	0.0429084266072
18	15	0.0383502813473
24	14	0.133896607174
20	14	0.110007031695
21	14	0.110402349852
22	14	0.111559823513
23	14	0.112973535806
1	14	0.114992462026
0	14	0.111193174054
3	14	0.132071395872
2	14	0.111887254249
5	14	0.11128258881
4	14	0.11127185296
7	14	0.117651877561
6	14	0.115577466415
9	14	0.114620713851
8	14	0.113933712557
11	14	0.111308853355
10	14	0.111839788432
13	14	0.111433823293
12	14	0.10964756934
15	14	0.111560623447
17	14	0.111551956638
16	14	0.110324533616
19	14	0.116539354509
18	14	0.114818594674
24	17	0.0786218144918
20	17	0.022251762396
21	17	0.0225968015533
22	17	0.0268033382535
23	17	0.0337760412415
1	17	0.0355377954827
0	17	0.0256662772942
3	17	0.0770189668717
2	17	0.0291026196059
5	17	0.0265649282745
4	17	0.0263415162084
7	17	0.0484529249562
6	17	0.0400861825403
9	17	0.0336200341482
8	17	0.0390779875455
11	17	0.0278316345311
10	17	0.0294343409949
13	17	0.0272370762061
12	17	0.0200133203638
15	17	0.0275564897614
14	17	0.111551956638
16	17	0.0224570312766
19	17	0.0423784632826
18	17	0.0380076262968
24	16	0.076887782645
20	16	0.0152580360448
21	16	0.0140618443635
22	16	0.0209422709725
23	16	0.0295309324795
1	16	0.0352114494345
0	16	0.0194903687822
3	16	0.0758696185007
2	16	0.0238702398223
5	16	0.019770216938
4	16	0.0202238170694
7	16	0.0448005359511
6	16	0.036640189521
9	16	0.0349639829406
8	16	0.0349200580768
11	16	0.0224680013107
10	16	0.0232283966264
13	16	0.0214471039988
12	16	0.0101118496613
15	16	0.021416793458
14	16	0.110324533616
17	16	0.0224570312766
19	16	0.0395406783131
18	16	0.0344405263938
24	19	0.0848869214318
20	19	0.0398419859727
21	19	0.0395824908442
22	19	0.0416527986422
23	19	0.0473484902356
1	19	0.0510083655085
0	19	0.041890571562
3	19	0.0844228544084
2	19	0.0433599344471
5	19	0.0397670176878
4	19	0.0412586765097
7	19	0.0592164671418
6	19	0.0520974429887
9	19	0.0472453298551
8	19	0.0506546306286
11	19	0.0431727369094
10	19	0.0437315536738
13	19	0.0424698358683
12	19	0.0380277006509
15	19	0.0429084266072
14	19	0.116539354509
17	19	0.0423784632826
16	19	0.0395406783131
18	19	0.0504526885711
24	18	0.0825616754192
20	18	0.0328316111868
21	18	0.0346064457815
22	18	0.0374768967471
23	18	0.0408440140317
1	18	0.0437976353073
0	18	0.0367055266477
3	18	0.0728475842276
2	18	0.0392329201291
5	18	0.0372473906462
4	18	0.0375416977265
7	18	0.0557321064339
6	18	0.0485070143321
9	18	0.0468900901981
8	18	0.0469794731932
11	18	0.0379869818542
10	18	0.0394154062691
13	18	0.038235255279
12	18	0.0328996432835
15	18	0.0383502813473
14	18	0.114818594674
17	18	0.0380076262968
16	18	0.0344405263938
19	18	0.0504526885711
